Waiting for GPS Fix
GPS Fix obtained at;12:26:55.000:000:000:;Date:9/12/2021
Lifetime;021865;12:31:57.534:844:448:;
Lifetime;018065;12:31:57.665:555:392:;
Lifetime;017990;12:32:01.275:854:976:;
Lifetime;018062;12:32:04.198:735:984:;
Lifetime;018059;12:32:06.556:775:296:;
Lifetime;261622;12:32:08.049:172:572:;
Lifetime;006290;12:32:09.369:589:184:;
Lifetime;018061;12:32:09.523:616:896:;
Lifetime;092188;12:32:13.702:282:048:;
Lifetime;018063;12:32:22.113:290:544:;
Lifetime;018062;12:32:24.044:040:752:;
Lifetime;018563;12:32:28.411:291:136:;
Lifetime;018127;12:32:29.507:823:168:;
Lifetime;285546;12:32:34.320:743:680:;
Lifetime;155540;12:32:38.022:316:714:;
Lifetime;314506;12:32:38.069:168:192:;
Lifetime;051272;12:32:47.327:511:680:;
Lifetime;333050;12:32:47.690:200:832:;
Lifetime;161479;12:32:47.956:889:088:;
Lifetime;018063;12:32:50.939:989:504:;
Lifetime;266413;12:32:52.014:173:566:;
Lifetime;017992;12:32:52.024:896:230:;
Lifetime;018065;12:32:59.450:590:624:;
Lifetime;017991;12:33:03.700:711:616:;
Lifetime;018186;12:33:07.897:842:560:;
Lifetime;246390;12:33:10.037:657:680:;
Lifetime;021920;12:33:12.518:711:488:;
Lifetime;018121;12:33:12.883:786:368:;
Lifetime;255707;12:33:17.125:586:528:;
Lifetime;093844;12:33:18.698:099:648:;
Lifetime;071114;12:33:19.041:138:376:;
Lifetime;018066;12:33:22.564:999:360:;
Lifetime;018125;12:33:24.416:124:096:;
Lifetime;018063;12:33:24.678:306:944:;
Lifetime;031454;12:33:26.204:912:656:;
Lifetime;018061;12:33:28.495:517:440:;
Lifetime;018065;12:33:30.541:867:328:;
Lifetime;018127;12:33:30.976:232:512:;
Lifetime;311865;12:33:37.226:363:264:;
Lifetime;021924;12:33:37.473:819:232:;
Lifetime;018062;12:33:37.594:780:224:;
Lifetime;017988;12:33:38.582:344:896:;
Lifetime;018188;12:33:40.721:681:664:;
Lifetime;239525;12:33:42.942:144:832:;
Lifetime;162963;12:33:45.316:207:808:;
Lifetime;018064;12:33:47.553:073:152:;
Lifetime;018189;12:33:48.672:744:832:;
Lifetime;085577;12:33:49.692:808:064:;
Lifetime;150673;12:33:50.380:152:000:;
Lifetime;130834;12:33:51.848:003:456:;
Lifetime;021775;12:33:52.533:161:472:;
Lifetime;059867;12:33:53.681:776:768:;
Lifetime;026418;12:33:54.428:411:328:;
Lifetime;018062;12:33:56.365:607:136:;
Lifetime;062030;12:33:59.284:568:288:;
Lifetime;018188;12:34:00.210:690:720:;
Lifetime;257339;12:34:05.349:992:896:;
Lifetime;017990;12:34:08.867:809:472:;
Lifetime;018065;12:34:13.036:214:680:;
Lifetime;053071;12:34:18.082:774:064:;
Lifetime;022611;12:34:18.851:533:120:;
Lifetime;057756;12:34:21.088:067:784:;
Lifetime;404325;12:34:22.156:993:552:;
Lifetime;018191;12:34:22.556:377:856:;
Lifetime;018067;12:34:23.056:560:824:;
Lifetime;021866;12:34:25.506:768:576:;
Lifetime;322050;12:34:28.276:320:992:;
Lifetime;018128;12:34:30.647:527:872:;
Lifetime;018066;12:34:32.331:006:752:;
Lifetime;018130;12:34:34.381:327:392:;
Lifetime;025609;12:34:35.392:445:152:;
Lifetime;018070;12:34:35.986:155:008:;
Lifetime;111082;12:34:38.733:023:552:;
Lifetime;018187;12:34:40.859:080:960:;
Lifetime;348203;12:34:43.252:567:712:;
Lifetime;200488;12:34:47.834:811:520:;
Lifetime;018065;12:34:52.981:857:344:;
Lifetime;018068;12:34:55.832:865:664:;
Lifetime;018193;12:34:59.157:262:912:;
Lifetime;018067;12:35:00.016:000:558:;
Lifetime;018063;12:35:01.912:880:832:;
Lifetime;059122;12:35:03.019:342:998:;
Lifetime;294119;12:35:03.070:629:168:;
Lifetime;018064;12:35:08.792:368:832:;
Lifetime;122792;12:35:16.058:678:876:;
Lifetime;286915;12:35:19.792:292:928:;
Lifetime;018063;12:35:22.280:620:576:;
Lifetime;226414;12:35:23.202:389:040:;
Lifetime;017990;12:35:25.943:515:392:;
Lifetime;164087;12:35:28.361:994:848:;
Lifetime;055687;12:35:30.874:973:376:;
Lifetime;018193;12:35:36.252:782:864:;
Lifetime;393526;12:35:36.296:972:128:;
Lifetime;018068;12:35:39.065:464:484:;
Lifetime;018063;12:35:44.001:735:872:;
Lifetime;128141;12:35:48.237:470:304:;
Lifetime;007600;12:35:50.897:775:168:;
Lifetime;018066;12:35:52.917:034:240:;
Lifetime;057993;12:35:53.093:614:264:;
Lifetime;018066;12:35:55.137:600:704:;
Lifetime;290057;12:35:55.178:199:056:;
Lifetime;374906;12:35:55.208:754:416:;
Lifetime;325815;12:35:55.228:413:008:;
Lifetime;018188;12:35:57.727:287:680:;
Lifetime;359926;12:35:59.696:403:136:;
Lifetime;018065;12:36:02.251:454:416:;
Lifetime;018255;12:36:03.231:682:864:;
Lifetime;326648;12:36:05.626:665:088:;
Lifetime;257741;12:36:08.330:101:792:;
Lifetime;018193;12:36:09.659:207:296:;
Lifetime;007848;12:36:12.253:416:528:;
Lifetime;018070;12:36:13.816:142:976:;
Lifetime;064168;12:36:20.039:478:964:;
Lifetime;269008;12:36:20.088:256:304:;
Lifetime;031712;12:36:21.144:709:152:;
Lifetime;018067;12:36:26.282:321:280:;
Lifetime;018065;12:36:29.673:494:016:;
Lifetime;165081;12:36:30.085:652:504:;
Lifetime;022057;12:36:36.437:503:712:;
Lifetime;018069;12:36:36.768:948:288:;
Lifetime;082905;12:36:40.073:548:312:;
Lifetime;234194;12:36:47.818:303:936:;
Lifetime;018068;12:36:53.669:636:736:;
Lifetime;280127;12:37:00.189:310:352:;
Lifetime;161137;12:37:03.898:882:432:;
Lifetime;369217;12:37:04.794:237:568:;
Lifetime;018065;12:37:06.613:579:776:;
Lifetime;021990;12:37:06.631:770:816:;
Lifetime;018069;12:37:07.016:543:021:;
Lifetime;078490;12:37:10.819:454:080:;
Lifetime;059736;12:37:12.895:256:448:;
Lifetime;057883;12:37:14.166:248:192:;
Lifetime;075192;12:37:14.366:282:400:;
Lifetime;090569;12:37:17.793:284:864:;
Lifetime;009966;12:37:17.865:790:144:;
Lifetime;003923;12:37:19.222:722:544:;
Lifetime;197875;12:37:19.225:019:632:;
Lifetime;018187;12:37:23.844:170:496:;
Lifetime;228227;12:37:24.990:262:720:;
Lifetime;018061;12:37:29.006:387:984:;
Lifetime;018063;12:37:31.096:883:232:;
Lifetime;060983;12:37:33.711:102:144:;
Lifetime;273074;12:37:35.028:506:654:;
Lifetime;372419;12:37:37.850:978:240:;

Lifetime;018123;12:37:48.139:643:920:;
Lifetime;175211;12:37:50.926:681:920:;
Lifetime;122234;12:37:52.318:212:768:;
Lifetime;018063;12:37:57.780:051:840:;
Lifetime;018061;12:37:58.746:742:720:;
Lifetime;018063;12:38:01.489:519:424:;
Lifetime;031455;12:38:04.156:734:656:;
Lifetime;018136;12:38:09.017:152:708:;
Lifetime;018136;12:38:09.571:522:240:;
Lifetime;017989;12:38:10.812:214:784:;
Lifetime;067801;12:38:10.894:310:592:;

Lifetime;385623;12:38:21.225:976:688:;
Lifetime;335854;12:38:24.276:866:752:;
Lifetime;018111;12:38:25.923:019:200:;
Lifetime;121618;12:38:28.189:211:616:;
Lifetime;130460;12:38:30.267:523:136:;
Lifetime;164996;12:38:37.715:184:512:;
Lifetime;204768;12:38:39.689:369:216:;
Lifetime;022047;12:38:41.457:563:904:;
Lifetime;021864;12:38:42.636:629:184:;
Lifetime;018119;12:38:44.152:817:632:;
Lifetime;313785;12:38:45.972:299:840:;
Lifetime;338088;12:38:48.766:268:416:;
Lifetime;313592;12:38:50.030:565:944:;
Lifetime;018059;12:38:55.182:367:920:;
Lifetime;348808;12:38:56.295:550:336:;
Lifetime;018059;12:38:57.596:900:480:;
Lifetime;018186;12:39:00.016:459:665:;
Lifetime;018064;12:39:03.669:296:384:;
Lifetime;129777;12:39:04.888:576:128:;
Lifetime;236624;12:39:05.054:704:704:;
Lifetime;336748;12:39:09.099:940:296:;
Lifetime;018065;12:39:10.673:882:880:;
Lifetime;058180;12:39:11.349:524:448:;
Lifetime;018188;12:39:21.094:263:592:;
Lifetime;290128;12:39:23.733:997:760:;
Lifetime;381417;12:39:24.215:475:104:;
Lifetime;190863;12:39:24.674:756:800:;
Lifetime;028329;12:39:25.153:063:920:;
Lifetime;266602;12:39:25.881:168:384:;
Lifetime;297009;12:39:26.296:720:064:;
Lifetime;017986;12:39:31.847:880:192:;
Lifetime;017986;12:39:31.983:256:256:;
Lifetime;304874;12:39:33.016:721:140:;
Lifetime;393814;12:39:33.199:857:328:;
Lifetime;190262;12:39:34.090:250:944:;
Lifetime;143740;12:39:34.121:127:056:;
Lifetime;018062;12:39:37.678:204:224:;
Lifetime;018060;12:39:39.605:144:384:;
Lifetime;018065;12:39:40.496:367:424:;
Lifetime;018065;12:39:41.448:104:640:;
Lifetime;018065;12:39:41.508:042:112:;
Lifetime;018063;12:39:43.521:872:064:;
Lifetime;018063;12:39:43.692:728:000:;
Lifetime;018063;12:39:52.604:307:712:;
Lifetime;275693;12:39:52.844:649:600:;
Lifetime;401020;12:39:52.979:692:800:;
Lifetime;018065;12:39:59.376:004:544:;
Lifetime;018063;12:40:02.220:518:912:;
Lifetime;178682;12:40:05.871:610:944:;
Lifetime;018125;12:40:06.847:254:976:;
Lifetime;251195;12:40:09.349:074:592:;
Lifetime;018062;12:40:18.063:322:692:;
Lifetime;018059;12:40:20.942:064:448:;
Lifetime;080215;12:40:22.183:378:816:;
Lifetime;097092;12:40:22.392:570:208:;
Lifetime;027838;12:40:22.927:275:648:;
Lifetime;303903;12:40:23.874:925:760:;
Lifetime;018060;12:40:26.087:287:944:;
Lifetime;215885;12:40:30.186:357:328:;
Lifetime;018064;12:40:32.870:676:544:;
Lifetime;217878;12:40:33.197:618:736:;
Lifetime;017986;12:40:34.887:017:536:;
Lifetime;327110;12:40:35.883:094:400:;
Lifetime;018127;12:40:41.242:631:200:;
Lifetime;018066;12:40:42.237:338:224:;
Lifetime;018064;12:40:45.423:591:200:;
Lifetime;018064;12:40:46.486:850:912:;
Lifetime;018126;12:40:46.948:393:664:;
Lifetime;018060;12:40:50.442:754:368:;
Lifetime;018064;12:40:51.019:026:594:;
Lifetime;018064;12:40:51.775:724:608:;
Lifetime;021926;12:40:51.818:048:896:;
Lifetime;018128;12:40:52.049:580:284:;
Lifetime;145080;12:40:55.989:702:912:;
Lifetime;018128;12:40:57.658:338:432:;
Lifetime;018065;12:40:59.381:048:192:;
Lifetime;018063;12:41:02.529:514:112:;
Lifetime;326218;12:41:03.068:808:000:;
Lifetime;286290;12:41:03.123:999:152:;
Lifetime;046342;12:41:11.917:313:088:;
Lifetime;211345;12:41:13.349:939:424:;
Lifetime;193287;12:41:15.366:630:528:;
Lifetime;018063;12:41:16.506:988:384:;
Lifetime;130517;12:41:17.397:260:192:;
Lifetime;065784;12:41:19.199:929:504:;
Lifetime;091563;12:41:25.892:233:600:;
Lifetime;018189;12:41:30.573:239:680:;
Lifetime;018068;12:41:31.028:140:888:;
Lifetime;018123;12:41:34.237:694:208:;
Lifetime;132292;12:41:36.048:024:160:;
Lifetime;144940;12:41:39.340:565:280:;
Lifetime;018062;12:41:44.892:953:920:;
Lifetime;021774;12:41:46.613:171:584:;
Lifetime;021774;12:41:46.811:229:760:;
Lifetime;021897;12:41:47.674:273:472:;
Lifetime;018114;12:41:49.376:167:808:;
Lifetime;018060;12:41:53.448:327:488:;
Lifetime;018061;12:41:54.294:694:368:;
Lifetime;317364;12:41:55.785:001:536:;
Lifetime;226094;12:41:56.762:120:256:;
Lifetime;074442;12:42:00.295:551:392:;
Lifetime;137553;12:42:01.824:834:880:;
Lifetime;018064;12:42:02.133:236:520:;
Lifetime;017991;12:42:11.515:894:272:;
Lifetime;018064;12:42:12.297:411:648:;
Lifetime;092181;12:42:15.989:547:968:;
Lifetime;112302;12:42:19.198:916:544:;
Lifetime;017990;12:42:20.896:957:824:;
Lifetime;018189;12:42:22.375:374:112:;
Lifetime;026304;12:42:30.386:649:504:;
Lifetime;017991;12:42:30.528:161:440:;
Lifetime;018064;12:42:33.505:217:280:;
Lifetime;018125;12:42:34.280:815:168:;
Lifetime;018125;12:42:34.468:577:088:;
Lifetime;018125;12:42:34.984:429:440:;
Lifetime;018063;12:42:40.138:185:040:;
Lifetime;094306;12:42:42.234:832:912:;
Lifetime;018136;12:42:46.094:147:016:;
Lifetime;032072;12:42:47.522:152:320:;
Lifetime;018063;12:42:49.675:400:640:;
Lifetime;018136;12:42:50.099:573:912:;
Lifetime;241541;12:42:51.274:594:496:;
Lifetime;018066;12:42:52.784:445:952:;
Lifetime;114003;12:42:52.935:908:352:;
Lifetime;201258;12:42:53.981:375:744:;
Lifetime;154105;12:42:54.989:454:336:;
Lifetime;018065;12:43:00.058:499:684:;
Lifetime;256284;12:43:00.292:361:920:;
Lifetime;017992;12:43:02.085:541:288:;
Lifetime;021777;12:43:02.492:194:912:;
Lifetime;018068;12:43:03.247:524:304:;
Lifetime;309720;12:43:08.682:959:168:;
Lifetime;131128;12:43:09.930:226:880:;
Lifetime;021926;12:43:12.591:480:704:;
Lifetime;018064;12:43:12.659:737:408:;
Lifetime;205253;12:43:13.436:586:240:;
Lifetime;018067;12:43:14.367:016:032:;
Lifetime;018128;12:43:22.176:998:864:;
Lifetime;018131;12:43:29.741:431:616:;
Lifetime;093816;12:43:31.735:295:168:;
Lifetime;018068;12:43:32.537:227:136:;
Lifetime;018190;12:43:34.051:515:912:;
Lifetime;018067;12:43:35.823:103:296:;
Lifetime;049528;12:43:35.869:030:272:;
Lifetime;221378;12:43:37.798:691:904:;
Lifetime;270177;12:43:39.162:172:480:;
Lifetime;336112;12:43:43.999:243:776:;
Lifetime;156572;12:43:44.214:277:616:;
Lifetime;107023;12:43:48.191:111:792:;
Lifetime;229658;12:43:49.162:169:472:;
Lifetime;312126;12:43:50.033:548:638:;
Lifetime;037627;12:43:51.952:942:720:;
Lifetime;021928;12:43:57.507:038:816:;
Lifetime;021992;12:43:58.599:721:664:;
Lifetime;333861;12:43:59.174:356:096:;
Lifetime;018065;12:44:04.742:201:664:;
Lifetime;018189;12:44:04.803:805:632:;
Lifetime;096005;12:44:06.006:401:993:;
Lifetime;321144;12:44:10.410:533:504:;
Lifetime;018191;12:44:13.108:484:696:;
Lifetime;388838;12:44:14.791:981:824:;
Lifetime;022119;12:44:23.101:002:192:;
Lifetime;018130;12:44:26.496:044:512:;
Lifetime;377096;12:44:27.324:289:984:;
Lifetime;089506;12:44:28.090:883:128:;
Lifetime;033136;12:44:28.574:667:584:;
Lifetime;018054;12:44:29.559:930:880:;
Lifetime;017992;12:44:29.932:427:392:;
Lifetime;224662;12:44:32.618:989:120:;
Lifetime;018126;12:44:33.464:971:072:;
Lifetime;018190;12:44:34.269:528:384:;
Lifetime;017990;12:44:43.708:774:720:;
Lifetime;021993;12:44:48.502:886:016:;
Lifetime;343847;12:44:50.218:727:632:;
Lifetime;018067;12:44:57.762:342:080:;
Lifetime;017987;12:44:59.785:074:880:;
Lifetime;018070;12:45:01.048:951:356:;
Lifetime;018069;12:45:02.239:457:872:;
Lifetime;360411;12:45:04.974:329:792:;
Lifetime;018070;12:45:06.085:470:352:;
Lifetime;018067;12:45:08.346:844:064:;
Lifetime;387012;12:45:08.893:229:376:;
Lifetime;125061;12:45:12.092:076:464:;
Lifetime;018065;12:45:13.493:921:408:;
Lifetime;021865;12:45:14.607:900:800:;
Lifetime;103545;12:45:15.862:297:088:;
Lifetime;121703;12:45:18.235:761:712:;
Lifetime;018068;12:45:21.558:471:808:;
Lifetime;018131;12:45:23.066:305:304:;
Lifetime;038258;12:45:24.559:146:624:;
Lifetime;018132;12:45:24.892:349:632:;
Lifetime;199373;12:45:29.966:084:992:;

Lifetime;018130;12:45:41.556:137:600:;
Lifetime;018065;12:45:43.111:895:176:;
Lifetime;044789;12:45:45.649:481:984:;
Lifetime;160444;12:45:47.651:271:936:;
Lifetime;018069;12:45:49.898:623:232:;
Lifetime;208516;12:45:51.159:980:608:;
Lifetime;018066;12:45:53.332:757:408:;
Lifetime;284122;12:45:57.357:409:184:;
Lifetime;018190;12:46:00.717:135:360:;
Lifetime;018194;12:46:02.456:774:752:;
Lifetime;018191;12:46:03.065:728:636:;
Lifetime;370325;12:46:05.031:984:130:;
Lifetime;018068;12:46:08.581:619:840:;
Lifetime;036010;12:46:10.324:467:040:;
Lifetime;138446;12:46:11.920:850:368:;
Lifetime;342710;12:46:16.094:378:280:;
Lifetime;018069;12:46:18.384:263:808:;
Lifetime;018191;12:46:21.552:511:360:;
Lifetime;018065;12:46:22.510:167:392:;
Lifetime;018065;12:46:22.816:970:304:;
Lifetime;018064;12:46:27.828:721:280:;
Lifetime;018064;12:46:28.656:003:904:;
Lifetime;018064;12:46:28.816:823:616:;
Lifetime;161027;12:46:30.663:944:512:;
Lifetime;018070;12:46:36.773:464:960:;
Lifetime;018130;12:46:37.566:901:632:;
Lifetime;018066;12:46:39.136:370:800:;
Lifetime;052206;12:46:39.823:155:008:;
Lifetime;235642;12:46:40.317:488:256:;
Lifetime;255687;12:46:41.099:748:504:;
Lifetime;018129;12:46:41.941:264:768:;
Lifetime;304361;12:46:43.265:990:304:;
Lifetime;018126;12:46:44.734:940:800:;
Lifetime;018064;12:46:46.288:828:096:;
Lifetime;032827;12:46:46.885:161:216:;
Lifetime;018064;12:46:47.006:302:127:;
Lifetime;226748;12:46:48.670:691:136:;
Lifetime;166450;12:46:57.672:775:104:;
Lifetime;021962;12:47:01.738:442:240:;
Lifetime;018063;12:47:02.004:497:319:;
Lifetime;282256;12:47:05.984:589:952:;
Lifetime;018064;12:47:15.553:333:632:;
Lifetime;018063;12:47:18.371:798:112:;
Lifetime;239326;12:47:20.931:860:736:;
Lifetime;019556;12:47:21.326:960:000:;
Lifetime;018185;12:47:22.208:963:760:;
Lifetime;018061;12:47:22.726:076:160:;
Lifetime;018063;12:47:31.119:854:408:;
Lifetime;026534;12:47:31.738:602:496:;
Lifetime;018051;12:47:32.141:377:984:;
Lifetime;364381;12:47:32.758:385:344:;
Lifetime;132585;12:47:37.166:717:872:;
Lifetime;179065;12:47:37.784:651:904:;
Lifetime;018130;12:47:42.788:191:488:;
Lifetime;017990;12:47:46.615:648:128:;
Lifetime;348426;12:47:48.791:276:160:;
Lifetime;386613;12:47:50.824:186:240:;
Lifetime;018067;12:47:55.388:559:968:;
Lifetime;018129;12:47:55.570:736:064:;
Lifetime;018067;12:47:55.909:188:864:;
Lifetime;102558;12:47:56.354:955:360:;
Lifetime;018191;12:47:58.792:742:528:;
Lifetime;403838;12:47:59.020:690:398:;
Lifetime;072132;12:48:03.241:094:672:;
Lifetime;018062;12:48:04.956:552:768:;
Lifetime;362729;12:48:08.224:059:248:;
Lifetime;018066;12:48:09.356:349:024:;

Lifetime;018194;12:48:19.856:884:736:;
Lifetime;021866;12:48:22.429:359:200:;
Lifetime;018066;12:48:23.741:876:864:;
Lifetime;018189;12:48:27.631:472:000:;
Lifetime;018127;12:48:37.549:795:712:;
Lifetime;018136;12:48:41.615:973:760:;
Lifetime;018261;12:48:41.740:843:328:;
Lifetime;018136;12:48:41.897:365:184:;
Lifetime;018198;12:48:41.965:054:464:;
Lifetime;017989;12:48:42.941:437:760:;
Lifetime;018067;12:48:47.118:192:680:;
Lifetime;018064;12:48:52.271:669:792:;
Lifetime;376159;12:48:53.799:026:240:;
Lifetime;018065;12:48:54.511:362:624:;
Lifetime;018192;12:48:59.358:134:592:;
Lifetime;035636;12:48:59.969:418:496:;
Lifetime;028098;12:49:00.568:287:040:;
Lifetime;018068;12:49:02.162:505:904:;
Lifetime;328471;12:49:02.888:577:728:;
Lifetime;018066;12:49:04.733:390:528:;
Lifetime;018064;12:49:10.632:820:096:;
Lifetime;344846;12:49:10.640:487:360:;
Lifetime;257352;12:49:11.432:454:336:;
Lifetime;018065;12:49:12.282:335:936:;
Lifetime;353972;12:49:13.972:243:840:;
Lifetime;052021;12:49:15.289:332:256:;
Lifetime;021963;12:49:26.758:692:288:;
Lifetime;018191;12:49:27.033:593:756:;
Lifetime;021866;12:49:31.636:397:120:;
Lifetime;018065;12:49:36.376:829:792:;
Lifetime;018067;12:49:38.892:541:248:;
Lifetime;379680;12:49:40.751:193:152:;
Lifetime;053313;12:49:47.868:091:136:;
Lifetime;367067;12:49:51.336:394:592:;
Lifetime;356227;12:49:51.938:849:472:;
Lifetime;209236;12:49:56.913:220:288:;
Lifetime;058173;12:49:59.267:380:224:;
Lifetime;021926;12:50:01.700:646:016:;
Lifetime;018126;12:50:02.630:461:248:;
Lifetime;109028;12:50:05.063:008:820:;
Lifetime;018067;12:50:05.645:676:864:;
Lifetime;018062;12:50:14.172:873:312:;
Lifetime;140186;12:50:18.964:513:856:;
Lifetime;197893;12:50:19.975:820:288:;
Lifetime;040175;12:50:23.792:546:944:;
Lifetime;002865;12:50:23.977:878:784:;
Lifetime;329739;12:50:24.213:281:280:;
Lifetime;022045;12:50:30.551:384:128:;
Lifetime;018122;12:50:31.594:962:176:;
Lifetime;021863;12:50:33.527:058:816:;
Lifetime;018063;12:50:34.803:789:440:;
Lifetime;017992;12:50:38.298:784:416:;
Lifetime;383541;12:50:41.343:307:552:;
Lifetime;142012;12:50:44.338:114:368:;
Lifetime;201558;12:50:44.598:242:240:;
Lifetime;284735;12:50:52.347:547:680:;
Lifetime;218741;12:50:54.137:292:688:;
Lifetime;003177;12:50:54.931:188:608:;
Lifetime;018128;12:50:59.561:033:792:;
Lifetime;017991;12:51:01.022:620:050:;
Lifetime;018189;12:51:04.684:744:704:;
Lifetime;017993;12:51:07.319:688:576:;
Lifetime;018065;12:51:10.517:452:704:;
Lifetime;021865;12:51:10.644:059:648:;
Lifetime;018190;12:51:10.941:060:096:;
Lifetime;372283;12:51:13.345:397:280:;
Lifetime;018063;12:51:15.757:334:848:;
Lifetime;281861;12:51:16.266:016:768:;
Lifetime;017992;12:51:17.824:979:200:;
Lifetime;018058;12:51:20.536:476:704:;
Lifetime;018248;12:51:23.653:708:416:;
Lifetime;066883;12:51:24.241:032:288:;
Lifetime;072800;12:51:24.658:001:856:;
Lifetime;017989;12:51:28.454:519:136:;
Lifetime;369030;12:51:32.266:312:208:;
Lifetime;362178;12:51:32.295:647:008:;
Lifetime;018189;12:51:32.798:452:608:;
Lifetime;265858;12:51:33.312:265:248:;
Lifetime;018117;12:51:35.332:357:728:;
Lifetime;276357;12:51:35.995:708:864:;
Lifetime;117247;12:51:37.845:292:736:;
Lifetime;098744;12:51:37.950:722:112:;
Lifetime;035758;12:51:39.636:900:864:;
